,ImgURL,label
29,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005515560.jpg,120
30,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005279435.jpg,120
31,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005510592.jpg,120
32,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005492045.jpg,120
33,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005256920.jpg,120
34,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005587517.jpg,120
35,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005550266.jpg,120
36,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005458945.jpg,120
37,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005260930.jpg,120
38,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005445493.jpg,120
39,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005431110.jpg,120
40,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005375496.jpg,120
41,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005508036.jpg,120
42,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005421472.jpg,120
43,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005367720.jpg,120
44,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005556385.jpg,120
45,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005515904.jpg,120
46,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005516564.jpg,120
47,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005534713.jpg,120
48,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005548784.jpg,120
49,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005599040.jpg,120
50,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005522371.jpg,120
51,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005600633.jpg,120
52,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005352802.jpg,120
53,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005527618.jpg,120
54,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005617575.jpg,120
55,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005399453.jpg,120
56,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005329594.jpg,120
57,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005405580.jpg,120
58,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005495554.jpg,120
59,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005571403.jpg,120
60,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005293636.jpg,120
61,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005307725.jpg,120
62,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005344623.jpg,120
63,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_taeda/12992005380304.jpg,120
64,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806062.jpg,110
65,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803708.jpg,110
66,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803913.jpg,110
67,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803319.jpg,110
68,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803327.jpg,110
69,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697809636.jpg,110
70,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697801079.jpg,110
71,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803652.jpg,110
72,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806844.jpg,110
73,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697801865.jpg,110
74,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697805140.jpg,110
75,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697800006.jpg,110
76,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697808063.jpg,110
77,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697800504.jpg,110
78,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806189.jpg,110
79,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697807453.jpg,110
80,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806371.jpg,110
81,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803747.jpg,110
82,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803545.jpg,110
83,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/1258765821_0000.jpg,110
84,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806380.jpg,110
85,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/1258765821_0001.jpg,110
86,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/1258765821_0003.jpg,110
87,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697808146.jpg,110
88,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697805701.jpg,110
89,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806208.jpg,110
90,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/1258765821_0002.jpg,110
91,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697807310.jpg,110
92,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697800669.jpg,110
93,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697808355.jpg,110
94,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697805658.jpg,110
95,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697802719.jpg,110
96,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697802451.jpg,110
97,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803955.jpg,110
98,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697806781.jpg,110
99,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/1258765821_0004.jpg,110
100,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803271.jpg,110
101,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697803072.jpg,110
102,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697809011.jpg,110
103,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697802409.jpg,110
104,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697801100.jpg,110
105,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697800541.jpg,110
106,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697805175.jpg,110
107,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697804135.jpg,110
108,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697807012.jpg,110
109,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/pinus_flexilis/13291697801476.jpg,110
110,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133502.jpg,87
111,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973132637.jpg,87
112,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973137014.jpg,87
113,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973137825.jpg,87
114,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973135411.jpg,87
115,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973138320.jpg,87
116,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973131559.jpg,87
117,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973136793.jpg,87
118,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973131765.jpg,87
119,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973130645.jpg,87
120,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973130081.jpg,87
121,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973139674.jpg,87
122,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973132679.jpg,87
123,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133604.jpg,87
124,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973135883.jpg,87
125,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973135869.jpg,87
126,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133834.jpg,87
127,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973138785.jpg,87
128,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973132461.jpg,87
129,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973131744.jpg,87
130,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973136210.jpg,87
131,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973131581.jpg,87
132,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973137331.jpg,87
133,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133828.jpg,87
134,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973136561.jpg,87
135,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133974.jpg,87
136,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973131151.jpg,87
137,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973132666.jpg,87
138,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973134175.jpg,87
139,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973133519.jpg,87
140,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973139753.jpg,87
141,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/magnolia_tripetala/13001973138880.jpg,87
142,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223507.jpg,130
143,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228877.jpg,130
144,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233229228.jpg,130
145,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223856.jpg,130
146,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233222584.jpg,130
147,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491569.jpg,130
148,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159759.jpg,130
149,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227826.jpg,130
150,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223315.jpg,130
151,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495281.jpg,130
152,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214151304.jpg,130
153,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214151264.jpg,130
154,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495646.jpg,130
155,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491150.jpg,130
156,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495446.jpg,130
157,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233220743.jpg,130
158,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228496417.jpg,130
159,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228490700.jpg,130
160,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233226050.jpg,130
161,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159000.jpg,130
162,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491594.jpg,130
163,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228492738.jpg,130
164,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495731.jpg,130
165,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233224901.jpg,130
166,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233222394.jpg,130
167,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159367.jpg,130
168,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491779.jpg,130
169,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223845.jpg,130
170,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491234.jpg,130
171,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214150626.jpg,130
172,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223931.jpg,130
173,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228493796.jpg,130
174,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214150381.jpg,130
175,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227943.jpg,130
176,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233229588.jpg,130
177,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214155990.jpg,130
178,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233222350.jpg,130
179,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228492717.jpg,130
180,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228251.jpg,130
181,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233222998.jpg,130
182,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223338.jpg,130
183,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214154245.jpg,130
184,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228496376.jpg,130
185,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214152218.jpg,130
186,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228490210.jpg,130
187,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214153834.jpg,130
188,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228493269.jpg,130
189,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159128.jpg,130
190,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214154785.jpg,130
191,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233225049.jpg,130
192,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233221560.jpg,130
193,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227893.jpg,130
194,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228494895.jpg,130
195,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228494671.jpg,130
196,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228490371.jpg,130
197,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233225262.jpg,130
198,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228498513.jpg,130
199,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233223015.jpg,130
200,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228490013.jpg,130
201,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214156783.jpg,130
202,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491441.jpg,130
203,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228591.jpg,130
204,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233221210.jpg,130
205,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214150278.jpg,130
206,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227304.jpg,130
207,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233229711.jpg,130
208,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233225659.jpg,130
209,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491646.jpg,130
210,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214151002.jpg,130
211,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495811.jpg,130
212,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228796.jpg,130
213,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228782.jpg,130
214,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228492950.jpg,130
215,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228498070.jpg,130
216,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491040.jpg,130
217,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228493681.jpg,130
218,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228496706.jpg,130
219,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233222866.jpg,130
220,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233224965.jpg,130
221,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233221766.jpg,130
222,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214157538.jpg,130
223,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159529.jpg,130
224,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228497396.jpg,130
225,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228496936.jpg,130
226,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228499436.jpg,130
227,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228494660.jpg,130
228,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228804.jpg,130
229,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233224014.jpg,130
230,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233221622.jpg,130
231,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228606.jpg,130
232,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228492220.jpg,130
233,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233220845.jpg,130
234,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228498056.jpg,130
235,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233228968.jpg,130
236,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228495994.jpg,130
237,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214154362.jpg,130
238,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214159487.jpg,130
239,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227911.jpg,130
240,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228493739.jpg,130
241,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228492425.jpg,130
242,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292233227085.jpg,130
243,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292214158994.jpg,130
244,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228498493.jpg,130
245,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228498281.jpg,130
246,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228493854.jpg,130
247,/Users/ankitrai/Downloads/leafsnap-dataset/dataset/images/field/prunus_sargentii/13292228491298.jpg,130
